Inflow_State,y1_statefips,Origin_State,Origin_Extended_Name,Num_Returns,Num_Exceptions,Adj_Gross_Income,Year
FL,50,VT,Vermont,711,1123,37653,2018
FL,16,ID,Idaho,592,1120,33272,2018
FL,30,MT,Montana,524,911,30465,2018
FL,38,ND,North Dakota,486,912,21324,2018
FL,46,SD,South Dakota,449,786,21470,2018
FL,56,WY,Wyoming,332,599,18145,2018
GA,96,GA,GA Total Migration-US and Foreign,119085,230935,7356283,2018
GA,97,GA,GA Total Migration-US,117252,227044,7266542,2018
GA,98,GA,GA Total Migration-Foreign,1833,3891,89741,2018
GA,97,GA,GA Total Migration-Same State,223488,444335,11857781,2018
GA,13,GA,GA Non-migrants,3326220,7309950,244865550,2018
GA,12,FL,Florida,20825,40021,1510348,2018
GA,48,TX,Texas,8611,18010,535959,2018
GA,37,NC,North Carolina,8094,15548,497994,2018
GA,1,AL,Alabama,7914,16158,404454,2018
GA,45,SC,South Carolina,7873,15314,496721,2018
GA,47,TN,Tennessee,7416,14211,467415,2018
GA,6,CA,California,6597,11537,430586,2018
GA,51,VA,Virginia,4544,9061,285949,2018
GA,36,NY,New York,4511,7656,248826,2018
GA,39,OH,Ohio,2764,5443,143045,2018
GA,8,CO,Colorado,2711,5126,175922,2018
GA,17,IL,Illinois,2654,4834,158054,2018
GA,24,MD,Maryland,2320,4520,127865,2018
GA,53,WA,Washington,2294,4378,153764,2018
GA,42,PA,Pennsylvania,2249,4344,130585,2018
GA,26,MI,Michigan,1970,3871,113135,2018
GA,57,FR,Foreign,1833,3891,89741,2018
GA,4,AZ,Arizona,1719,3340,107821,2018
GA,34,NJ,New Jersey,1649,3092,103295,2018
GA,18,IN,Indiana,1517,3113,81432,2018
GA,22,LA,Louisiana,1512,2986,65663,2018
GA,21,KY,Kentucky,1504,3108,82308,2018
GA,28,MS,Mississippi,1352,2732,63459,2018
GA,29,MO,Missouri,1277,2467,68678,2018
GA,25,MA,Massachusetts,1268,2195,89774,2018
GA,32,NV,Nevada,939,1741,56195,2018
GA,55,WI,Wisconsin,835,1618,48731,2018
GA,40,OK,Oklahoma,830,1822,41806,2018
GA,27,MN,Minnesota,826,1607,50052,2018
GA,20,KS,Kansas,797,1750,48801,2018
GA,15,HI,Hawaii,765,1636,36713,2018
GA,41,OR,Oregon,751,1281,45156,2018
GA,9,CT,Connecticut,690,1356,53409,2018
GA,5,AR,Arkansas,649,1367,36881,2018
GA,49,UT,Utah,566,1261,40131,2018
GA,11,DC,District Of Columbia,553,746,35881,2018
GA,19,IA,Iowa,436,928,22700,2018
GA,2,AK,Alaska,392,883,17689,2018
GA,35,NM,New Mexico,372,680,21369,2018
GA,54,WV,West Virginia,337,713,22212,2018
GA,31,NE,Nebraska,314,630,17195,2018
GA,23,ME,Maine,276,512,17193,2018
GA,16,ID,Idaho,274,592,19269,2018
GA,10,DE,Delaware,269,534,14473,2018
GA,33,NH,New Hampshire,251,486,17654,2018
GA,44,RI,Rhode Island,214,384,13280,2018
GA,30,MT,Montana,203,368,12373,2018
GA,38,ND,North Dakota,187,377,7487,2018
GA,46,SD,South Dakota,142,257,8344,2018
GA,56,WY,Wyoming,132,257,13193,2018
GA,50,VT,Vermont,107,193,5304,2018
HI,96,HI,HI Total Migration-US and Foreign,29633,61021,1731776,2018
HI,97,HI,HI Total Migration-US,28656,58703,1667754,2018
HI,98,HI,HI Total Migration-Foreign,977,2318,64022,2018
HI,97,HI,HI Total Migration-Same State,3051,5248,158151,2018
HI,15,HI,HI Non-migrants,551187,1092848,40095046,2018
HI,6,CA,California,5525,9982,320624,2018
HI,53,WA,Washington,2586,5166,156545,2018
HI,48,TX,Texas,2404,5542,142869,2018
HI,32,NV,Nevada,1718,3389,97830,2018
HI,12,FL,Florida,1448,2949,88775,2018
HI,51,VA,Virginia,1282,3150,86181,2018
HI,41,OR,Oregon,1086,2007,64903,2018
HI,8,CO,Colorado,1078,2095,65287,2018
HI,57,FR,Foreign,977,2318,64022,2018
HI,37,NC,North Carolina,928,2051,52617,2018
HI,4,AZ,Arizona,912,1804,66545,2018
HI,13,GA,Georgia,788,1879,41256,2018
HI,36,NY,New York,756,1368,38716,2018
HI,24,MD,Maryland,657,1457,43570,2018
HI,49,UT,Utah,558,1352,31264,2018
HI,47,TN,Tennessee,425,1015,24028,2018
HI,39,OH,Ohio,404,771,19297,2018
HI,17,IL,Illinois,402,778,21193,2018
HI,45,SC,South Carolina,390,885,21961,2018
HI,42,PA,Pennsylvania,351,662,18934,2018
HI,29,MO,Missouri,335,734,17741,2018
HI,26,MI,Michigan,306,578,16526,2018
HI,2,AK,Alaska,292,641,13570,2018
HI,1,AL,Alabama,279,678,17070,2018
HI,40,OK,Oklahoma,273,632,11729,2018
HI,20,KS,Kansas,264,659,13649,2018
HI,34,NJ,New Jersey,263,481,13780,2018
HI,16,ID,Idaho,244,500,14576,2018
HI,25,MA,Massachusetts,243,399,13810,2018
HI,18,IN,Indiana,232,482,10607,2018
HI,27,MN,Minnesota,219,384,11408,2018
HI,55,WI,Wisconsin,212,414,11774,2018
HI,21,KY,Kentucky,212,522,12133,2018
HI,22,LA,Louisiana,187,429,10073,2018
HI,35,NM,New Mexico,173,305,10167,2018
HI,9,CT,Connecticut,153,353,8662,2018
HI,5,AR,Arkansas,135,278,4995,2018
HI,19,IA,Iowa,128,284,3953,2018
HI,31,NE,Nebraska,105,224,4776,2018
HI,30,MT,Montana,102,187,6113,2018
HI,28,MS,Mississippi,92,229,4780,2018
HI,11,DC,District Of Columbia,78,123,6044,2018
HI,33,NH,New Hampshire,66,131,2961,2018
HI,23,ME,Maine,64,120,3920,2018
HI,44,RI,Rhode Island,53,129,3588,2018
HI,56,WY,Wyoming,49,97,6568,2018
HI,54,WV,West Virginia,47,94,2273,2018
HI,46,SD,South Dakota,44,97,2096,2018
HI,38,ND,North Dakota,43,86,2489,2018
HI,10,DE,Delaware,35,78,2264,2018
HI,50,VT,Vermont,30,53,1264,2018
ID,96,ID,ID Total Migration-US and Foreign,23756,46929,1176478,2018
ID,97,ID,ID Total Migration-US,23524,46475,1165236,2018
ID,98,ID,ID Total Migration-Foreign,232,454,11243,2018
ID,97,ID,ID Total Migration-Same State,21961,46387,988090,2018
ID,16,ID,ID Non-migrants,576277,1325045,38718655,2018
ID,53,WA,Washington,4614,8399,220000,2018
ID,49,UT,Utah,2697,5821,122290,2018
ID,6,CA,California,2344,4394,120069,2018
ID,41,OR,Oregon,2218,4313,85571,2018
ID,4,AZ,Arizona,1482,2896,80119,2018
ID,48,TX,Texas,1169,2485,67822,2018
ID,32,NV,Nevada,917,1777,58396,2018
ID,30,MT,Montana,849,1669,37664,2018
ID,8,CO,Colorado,814,1528,41660,2018
ID,12,FL,Florida,609,1229,35832,2018
ID,56,WY,Wyoming,418,862,21483,2018
ID,38,ND,North Dakota,294,627,14845,2018
ID,51,VA,Virginia,293,583,17932,2018
ID,37,NC,North Carolina,284,586,14606,2018
ID,2,AK,Alaska,273,562,14654,2018
ID,29,MO,Missouri,248,557,10893,2018
ID,57,FR,Foreign,232,454,11243,2018
ID,47,TN,Tennessee,230,482,10858,2018
ID,39,OH,Ohio,224,458,9320,2018
ID,35,NM,New Mexico,215,439,11348,2018
ID,13,GA,Georgia,205,464,8807,2018
ID,36,NY,New York,202,340,9948,2018
ID,27,MN,Minnesota,194,392,9415,2018
ID,45,SC,South Carolina,192,417,10959,2018
ID,17,IL,Illinois,190,393,8595,2018
ID,15,HI,Hawaii,187,380,10121,2018
ID,26,MI,Michigan,186,355,7824,2018
ID,40,OK,Oklahoma,166,367,7563,2018
ID,42,PA,Pennsylvania,159,312,11236,2018
ID,55,WI,Wisconsin,156,312,7414,2018
ID,20,KS,Kansas,144,311,7088,2018
ID,18,IN,Indiana,139,296,7732,2018
ID,19,IA,Iowa,125,272,5789,2018
ID,31,NE,Nebraska,114,230,5767,2018
ID,46,SD,South Dakota,102,211,5724,2018
ID,24,MD,Maryland,101,172,4596,2018
ID,1,AL,Alabama,97,217,4933,2018
ID,21,KY,Kentucky,91,198,4819,2018
ID,22,LA,Louisiana,89,180,4110,2018
ID,5,AR,Arkansas,87,196,5199,2018
ID,25,MA,Massachusetts,82,157,4403,2018
ID,34,NJ,New Jersey,60,116,3380,2018
ID,28,MS,Mississippi,48,101,2396,2018
ID,23,ME,Maine,43,78,1617,2018
ID,9,CT,Connecticut,37,69,2288,2018
ID,54,WV,West Virginia,32,80,1196,2018
ID,33,NH,New Hampshire,31,60,3621,2018
ID,50,VT,Vermont,28,49,943,2018
ID,11,DC,District Of Columbia,17,17,726,2018
ID,10,DE,Delaware,17,33,919,2018
ID,44,RI,Rhode Island,11,33,744,2018
IL,96,IL,IL Total Migration-US and Foreign,144280,259810,12265124,2018
IL,97,IL,IL Total Migration-US,143421,258139,12213253,2018
IL,98,IL,IL Total Migration-Foreign,859,1671,51871,2018
IL,97,IL,IL Total Migration-Same State,145406,268996,9147675,2018
IL,17,IL,IL Non-migrants,4814182,10243333,412362145,2018
IL,12,FL,Florida,13103,23884,2024298,2018
IL,18,IN,Indiana,12903,25754,736393,2018
IL,6,CA,California,11918,19130,1076092,2018
IL,55,WI,Wisconsin,10748,18924,694192,2018
IL,48,TX,Texas,10437,20599,860834,2018
IL,29,MO,Missouri,8469,14591,518037,2018
IL,4,AZ,Arizona,6123,11114,549736,2018
IL,26,MI,Michigan,5525,9814,489842,2018
IL,8,CO,Colorado,5219,8221,517220,2018
IL,19,IA,Iowa,4914,9139,247278,2018
IL,47,TN,Tennessee,4629,8868,380291,2018
IL,13,GA,Georgia,4172,8204,300378,2018
IL,36,NY,New York,4164,5827,445715,2018
IL,39,OH,Ohio,3721,6763,284051,2018
IL,37,NC,North Carolina,3392,6662,312142,2018
IL,53,WA,Washington,2991,4942,260479,2018
IL,27,MN,Minnesota,2936,5384,207084,2018
IL,51,VA,Virginia,2671,4740,206006,2018
IL,32,NV,Nevada,2082,3726,153289,2018
IL,21,KY,Kentucky,2004,3955,110428,2018
IL,42,PA,Pennsylvania,1949,3305,176871,2018
IL,25,MA,Massachusetts,1730,2697,204637,2018
IL,45,SC,South Carolina,1660,3213,177266,2018
IL,34,NJ,New Jersey,1502,2669,219545,2018
IL,41,OR,Oregon,1287,2024,88668,2018
IL,24,MD,Maryland,1263,2107,92196,2018
IL,1,AL,Alabama,1108,2225,69410,2018
IL,5,AR,Arkansas,1062,2099,61437,2018
IL,20,KS,Kansas,1002,1922,67338,2018
IL,57,FR,Foreign,859,1671,51871,2018
IL,40,OK,Oklahoma,841,1610,45454,2018
IL,28,MS,Mississippi,780,1544,40092,2018
IL,49,UT,Utah,743,1477,77410,2018
IL,22,LA,Louisiana,742,1290,44619,2018
IL,9,CT,Connecticut,651,1172,66941,2018
IL,11,DC,District Of Columbia,640,760,57950,2018
IL,31,NE,Nebraska,623,1192,44413,2018
IL,15,HI,Hawaii,537,956,53300,2018
IL,35,NM,New Mexico,533,948,43326,2018
IL,30,MT,Montana,326,551,30615,2018
IL,16,ID,Idaho,320,620,22120,2018
IL,38,ND,North Dakota,262,476,14784,2018
IL,46,SD,South Dakota,260,479,18507,2018
IL,2,AK,Alaska,229,388,11203,2018
IL,33,NH,New Hampshire,224,400,25246,2018
IL,44,RI,Rhode Island,203,334,17645,2018
IL,10,DE,Delaware,199,371,14586,2018
IL,56,WY,Wyoming,178,312,22771,2018
IL,54,WV,West Virginia,176,316,9971,2018
IL,23,ME,Maine,169,268,12952,2018
IL,50,VT,Vermont,101,173,8194,2018
IN,96,IN,IN Total Migration-US and Foreign,64239,117657,3948752,2018
IN,97,IN,IN Total Migration-US,63909,117003,3932282,2018
IN,98,IN,IN Total Migration-Foreign,330,654,16470,2018
IN,97,IN,IN Total Migration-Same State,102647,190953,5014716,2018
IN,18,IN,IN Non-migrants,2417842,5184571,164992328,2018
IN,17,IL,Illinois,8320,14907,430536,2018
IN,12,FL,Florida,7446,13738,591212,2018
IN,21,KY,Kentucky,4938,9026,227915,2018
IN,39,OH,Ohio,4840,8792,266025,2018
IN,26,MI,Michigan,4582,8774,280121,2018
IN,48,TX,Texas,3800,7248,229791,2018
IN,6,CA,California,3210,5131,200619,2018
IN,47,TN,Tennessee,2438,4604,175594,2018
IN,13,GA,Georgia,1810,3624,97228,2018
IN,4,AZ,Arizona,1790,3295,126816,2018
IN,37,NC,North Carolina,1750,3367,119021,2018
IN,8,CO,Colorado,1703,2803,110668,2018
IN,55,WI,Wisconsin,1216,2265,73755,2018
IN,36,NY,New York,1195,1887,65060,2018
IN,51,VA,Virginia,1181,2103,66945,2018
IN,29,MO,Missouri,1169,2227,62965,2018
IN,53,WA,Washington,1096,1829,68431,2018
IN,45,SC,South Carolina,1020,2057,81930,2018
IN,42,PA,Pennsylvania,980,1804,57580,2018
IN,1,AL,Alabama,731,1523,40023,2018
IN,27,MN,Minnesota,710,1375,46625,2018
IN,32,NV,Nevada,667,1220,58042,2018
IN,25,MA,Massachusetts,588,910,45218,2018
IN,24,MD,Maryland,564,928,32682,2018
IN,19,IA,Iowa,561,1150,42800,2018
IN,41,OR,Oregon,523,832,26715,2018
IN,34,NJ,New Jersey,498,907,36307,2018
IN,5,AR,Arkansas,417,894,19734,2018
IN,20,KS,Kansas,400,768,28128,2018
IN,40,OK,Oklahoma,386,775,18839,2018
IN,22,LA,Louisiana,369,632,15492,2018
IN,28,MS,Mississippi,346,705,18442,2018
IN,57,FR,Foreign,330,654,16470,2018
IN,49,UT,Utah,306,639,18893,2018
IN,35,NM,New Mexico,236,397,12071,2018
IN,31,NE,Nebraska,212,412,21374,2018
IN,9,CT,Connecticut,212,370,14414,2018
IN,54,WV,West Virginia,183,365,8258,2018
IN,16,ID,Idaho,179,385,11337,2018
IN,15,HI,Hawaii,179,325,17678,2018
IN,11,DC,District Of Columbia,156,188,9434,2018
IN,30,MT,Montana,150,250,8450,2018
IN,46,SD,South Dakota,123,246,6948,2018
IN,2,AK,Alaska,116,205,5475,2018
IN,23,ME,Maine,115,236,7576,2018
IN,33,NH,New Hampshire,102,183,6631,2018
IN,38,ND,North Dakota,96,175,4061,2018
IN,56,WY,Wyoming,89,170,4791,2018
IN,44,RI,Rhode Island,82,139,6048,2018
IN,10,DE,Delaware,67,125,4309,2018
IN,50,VT,Vermont,62,93,3278,2018
IA,96,IA,IA Total Migration-US and Foreign,33253,60379,2080587,2018
IA,97,IA,IA Total Migration-US,33116,60087,2073300,2018
IA,98,IA,IA Total Migration-Foreign,137,292,7286,2018
IA,97,IA,IA Total Migration-Same State,43328,77741,2125846,2018
IA,19,IA,IA Non-migrants,1150067,2476286,83617610,2018
IA,17,IL,Illinois,4119,7367,210013,2018
IA,31,NE,Nebraska,3064,5587,143820,2018
IA,27,MN,Minnesota,2714,4734,173855,2018
IA,48,TX,Texas,2023,3991,113332,2018
IA,29,MO,Missouri,1886,3513,98325,2018
IA,12,FL,Florida,1664,3002,264107,2018
IA,8,CO,Colorado,1577,2557,95552,2018
IA,55,WI,Wisconsin,1567,2830,92628,2018
IA,6,CA,California,1510,2499,81873,2018
IA,4,AZ,Arizona,1358,2405,101888,2018
IA,46,SD,South Dakota,1111,2050,73349,2018
IA,20,KS,Kansas,710,1390,42166,2018
IA,53,WA,Washington,653,1107,37128,2018
IA,37,NC,North Carolina,629,1152,40308,2018
IA,18,IN,Indiana,620,1235,31994,2018
IA,26,MI,Michigan,603,1146,38659,2018
IA,13,GA,Georgia,532,1047,33384,2018
IA,47,TN,Tennessee,523,1004,29344,2018
IA,39,OH,Ohio,495,970,34609,2018
IA,36,NY,New York,495,797,24666,2018
IA,51,VA,Virginia,441,799,36121,2018
IA,41,OR,Oregon,384,635,25019,2018
IA,42,PA,Pennsylvania,345,627,22041,2018
IA,5,AR,Arkansas,332,626,15906,2018
IA,40,OK,Oklahoma,321,673,15374,2018
IA,32,NV,Nevada,268,474,11994,2018
IA,45,SC,South Carolina,257,537,20787,2018
IA,1,AL,Alabama,246,469,13858,2018
IA,21,KY,Kentucky,232,476,11939,2018
IA,24,MD,Maryland,227,375,21312,2018
IA,25,MA,Massachusetts,217,339,12208,2018
IA,49,UT,Utah,191,419,11028,2018
IA,38,ND,North Dakota,176,322,8367,2018
IA,34,NJ,New Jersey,172,302,10688,2018
IA,16,ID,Idaho,160,336,7384,2018
IA,22,LA,Louisiana,154,291,8631,2018
IA,35,NM,New Mexico,152,246,6181,2018
IA,30,MT,Montana,144,275,8324,2018
IA,57,FR,Foreign,137,292,7286,2018
IA,28,MS,Mississippi,132,268,6621,2018
IA,56,WY,Wyoming,121,225,6422,2018
IA,15,HI,Hawaii,104,179,6118,2018
IA,9,CT,Connecticut,90,160,5963,2018
IA,11,DC,District Of Columbia,80,107,4591,2018
IA,2,AK,Alaska,71,115,2934,2018
IA,33,NH,New Hampshire,56,91,3194,2018
IA,54,WV,West Virginia,52,91,2112,2018
IA,23,ME,Maine,50,94,2462,2018
IA,10,DE,Delaware,34,66,2042,2018
IA,50,VT,Vermont,27,37,1472,2018
IA,44,RI,Rhode Island,27,50,1205,2018
KS,96,KS,KS Total Migration-US and Foreign,43246,83980,2626318,2018
KS,97,KS,KS Total Migration-US,42640,82514,2594145,2018
KS,98,KS,KS Total Migration-Foreign,606,1466,32173,2018
KS,97,KS,KS Total Migration-Same State,34721,65429,1586398,2018
KS,20,KS,KS Non-migrants,1027125,2247860,76558571,2018
KS,29,MO,Missouri,11339,19587,614530,2018
KS,48,TX,Texas,4579,9877,298770,2018
KS,8,CO,Colorado,2579,4865,169843,2018
KS,40,OK,Oklahoma,2486,5077,117372,2018
KS,12,FL,Florida,1977,3791,182760,2018
KS,6,CA,California,1952,3518,119208,2018
KS,4,AZ,Arizona,1177,2262,74881,2018
KS,31,NE,Nebraska,1163,2256,59153,2018
KS,13,GA,Georgia,956,2172,58220,2018
KS,17,IL,Illinois,945,1757,60942,2018
KS,53,WA,Washington,929,1850,54870,2018
KS,37,NC,North Carolina,904,1940,55695,2018
KS,51,VA,Virginia,788,1823,48544,2018
KS,5,AR,Arkansas,721,1449,38814,2018
KS,19,IA,Iowa,698,1362,47043,2018
KS,47,TN,Tennessee,614,1325,38971,2018
KS,57,FR,Foreign,606,1466,32173,2018
KS,36,NY,New York,566,1033,27854,2018
KS,27,MN,Minnesota,539,1016,36569,2018
KS,39,OH,Ohio,529,1117,32233,2018
KS,18,IN,Indiana,458,910,22342,2018
KS,42,PA,Pennsylvania,425,839,28313,2018
KS,32,NV,Nevada,424,782,24657,2018
KS,26,MI,Michigan,421,823,45283,2018
KS,41,OR,Oregon,414,696,24975,2018
KS,55,WI,Wisconsin,390,775,26123,2018
KS,1,AL,Alabama,378,889,20502,2018
KS,45,SC,South Carolina,372,786,37651,2018
KS,35,NM,New Mexico,350,703,16960,2018
KS,21,KY,Kentucky,329,737,18882,2018
KS,24,MD,Maryland,306,624,19207,2018
KS,49,UT,Utah,304,631,20422,2018
KS,22,LA,Louisiana,288,571,14029,2018
KS,15,HI,Hawaii,247,635,13858,2018
KS,34,NJ,New Jersey,233,414,11025,2018
KS,46,SD,South Dakota,223,425,11820,2018
KS,16,ID,Idaho,205,419,11294,2018
KS,2,AK,Alaska,192,440,10068,2018
KS,25,MA,Massachusetts,190,343,14457,2018
KS,28,MS,Mississippi,174,362,8141,2018
KS,38,ND,North Dakota,140,259,6789,2018
KS,30,MT,Montana,138,267,8438,2018
KS,56,WY,Wyoming,128,247,6229,2018
KS,9,CT,Connecticut,101,204,8454,2018
KS,23,ME,Maine,78,135,4318,2018
KS,11,DC,District Of Columbia,66,85,7698,2018
KS,54,WV,West Virginia,60,103,3274,2018
KS,33,NH,New Hampshire,58,116,5054,2018
KS,44,RI,Rhode Island,40,73,2101,2018
KS,10,DE,Delaware,39,83,3484,2018
KS,50,VT,Vermont,28,61,2023,2018
KY,96,KY,KY Total Migration-US and Foreign,44717,85337,2632240,2018
KY,97,KY,KY Total Migration-US,44347,84443,2614666,2018
KY,98,KY,KY Total Migration-Foreign,370,894,17574,2018
KY,97,KY,KY Total Migration-Same State,62652,122722,2791702,2018
KY,21,KY,KY Non-migrants,1480825,3197204,95527037,2018
KY,39,OH,Ohio,6210,11085,330073,2018
KY,18,IN,Indiana,5552,10318,261705,2018
KY,47,TN,Tennessee,5321,10309,252217,2018
KY,12,FL,Florida,4481,8391,418218,2018
KY,48,TX,Texas,2330,4926,186426,2018
KY,13,GA,Georgia,1592,3387,93351,2018
KY,17,IL,Illinois,1505,2748,75258,2018
KY,37,NC,North Carolina,1481,2921,81739,2018
KY,6,CA,California,1417,2357,122853,2018
KY,51,VA,Virginia,1142,2278,67104,2018
KY,26,MI,Michigan,1135,2168,64826,2018
KY,45,SC,South Carolina,854,1731,56842,2018
KY,8,CO,Colorado,849,1530,48721,2018
KY,1,AL,Alabama,822,1751,47397,2018
KY,36,NY,New York,790,1400,34864,2018
KY,29,MO,Missouri,789,1533,39133,2018
KY,42,PA,Pennsylvania,708,1318,44703,2018
KY,54,WV,West Virginia,661,1261,26525,2018
KY,4,AZ,Arizona,642,1243,36684,2018
KY,53,WA,Washington,622,1215,33348,2018
KY,24,MD,Maryland,415,774,23811,2018
KY,57,FR,Foreign,370,894,17574,2018
KY,55,WI,Wisconsin,360,703,20898,2018
KY,22,LA,Louisiana,326,690,17278,2018
KY,27,MN,Minnesota,321,628,1567,2018
KY,5,AR,Arkansas,293,598,17691,2018
KY,40,OK,Oklahoma,289,587,13996,2018
KY,25,MA,Massachusetts,282,515,20321,2018
KY,28,MS,Mississippi,282,581,14277,2018
KY,34,NJ,New Jersey,281,510,17222,2018
KY,20,KS,Kansas,279,594,15151,2018
KY,32,NV,Nevada,257,453,18598,2018
KY,41,OR,Oregon,241,385,18441,2018
KY,19,IA,Iowa,236,483,9793,2018
KY,15,HI,Hawaii,190,441,8873,2018
KY,49,UT,Utah,187,408,9384,2018
KY,9,CT,Connecticut,125,213,7472,2018
KY,35,NM,New Mexico,113,202,4922,2018
KY,2,AK,Alaska,107,209,4254,2018
KY,30,MT,Montana,99,181,5100,2018
KY,31,NE,Nebraska,96,188,5269,2018
KY,16,ID,Idaho,90,194,3145,2018
KY,11,DC,District Of Columbia,84,109,5297,2018
KY,33,NH,New Hampshire,82,141,4442,2018
KY,38,ND,North Dakota,79,131,4778,2018
KY,46,SD,South Dakota,73,148,4576,2018
KY,23,ME,Maine,70,146,4805,2018
KY,56,WY,Wyoming,57,123,4237,2018
KY,10,DE,Delaware,57,102,2683,2018
KY,44,RI,Rhode Island,39,70,2007,2018
KY,50,VT,Vermont,34,66,2390,2018
LA,96,LA,LA Total Migration-US and Foreign,45333,89229,2492654,2018
LA,97,LA,LA Total Migration-US,44824,88175,2467616,2018
LA,98,LA,LA Total Migration-Foreign,509,1054,25037,2018
LA,97,LA,LA Total Migration-Same State,63838,129713,2996187,2018
LA,22,LA,LA Non-migrants,1502848,3259888,98744490,2018
LA,48,TX,Texas,13881,28403,722125,2018
LA,28,MS,Mississippi,3429,7085,170552,2018
LA,12,FL,Florida,3255,6137,260942,2018
LA,6,CA,California,2281,3838,119739,2018
LA,13,GA,Georgia,2115,4222,93365,2018
LA,5,AR,Arkansas,1352,2789,64860,2018
LA,47,TN,Tennessee,1322,2549,79228,2018
LA,1,AL,Alabama,1278,2695,82177,2018
LA,8,CO,Colorado,1213,2165,69470,2018
LA,37,NC,North Carolina,1172,2376,64610,2018
LA,51,VA,Virginia,1066,2133,63556,2018
LA,36,NY,New York,995,1538,50338,2018
LA,17,IL,Illinois,763,1327,41074,2018
LA,53,WA,Washington,733,1326,38458,2018
LA,40,OK,Oklahoma,695,1494,37597,2018
LA,29,MO,Missouri,686,1329,35617,2018
LA,42,PA,Pennsylvania,614,1159,36819,2018
LA,4,AZ,Arizona,612,1177,34660,2018
LA,45,SC,South Carolina,583,1199,34097,2018
LA,39,OH,Ohio,564,1103,31311,2018
LA,57,FR,Foreign,509,1054,25037,2018
LA,26,MI,Michigan,507,967,23643,2018
LA,24,MD,Maryland,498,949,28509,2018
LA,32,NV,Nevada,415,824,18933,2018
LA,18,IN,Indiana,393,802,21135,2018
LA,21,KY,Kentucky,383,833,20343,2018
LA,41,OR,Oregon,325,553,17751,2018
LA,25,MA,Massachusetts,325,481,17074,2018
LA,34,NJ,New Jersey,316,548,14181,2018
LA,20,KS,Kansas,316,680,16344,2018
LA,27,MN,Minnesota,241,471,13392,2018
LA,35,NM,New Mexico,232,504,14759,2018
LA,55,WI,Wisconsin,232,419,9329,2018
LA,19,IA,Iowa,191,395,13368,2018
LA,49,UT,Utah,187,384,11047,2018
LA,15,HI,Hawaii,183,392,8445,2018
LA,38,ND,North Dakota,160,317,8234,2018
LA,2,AK,Alaska,151,367,9828,2018
LA,9,CT,Connecticut,143,245,7659,2018
LA,31,NE,Nebraska,131,337,6712,2018
LA,11,DC,District Of Columbia,128,154,14737,2018
LA,54,WV,West Virginia,125,282,7418,2018
LA,16,ID,Idaho,102,196,5031,2018
LA,30,MT,Montana,101,208,5788,2018
LA,23,ME,Maine,81,137,5843,2018
LA,56,WY,Wyoming,80,180,4881,2018
LA,46,SD,South Dakota,71,150,2810,2018
LA,33,NH,New Hampshire,62,122,2825,2018
LA,10,DE,Delaware,57,100,2559,2018
LA,44,RI,Rhode Island,49,87,2877,2018
LA,50,VT,Vermont,30,47,1566,2018
ME,96,ME,ME Total Migration-US and Foreign,14550,23871,937361,2018
ME,97,ME,ME Total Migration-US,14464,23673,932386,2018
ME,98,ME,ME Total Migration-Foreign,86,198,4975,2018
ME,97,ME,ME Total Migration-Same State,17569,29051,798279,2018
ME,23,ME,ME Non-migrants,518499,1012752,34381433,2018
ME,12,FL,Florida,2202,3750,219307,2018
ME,33,NH,New Hampshire,2031,3127,125994,2018
ME,25,MA,Massachusetts,1716,2432,96274,2018
ME,36,NY,New York,791,1200,56232,2018
ME,6,CA,California,700,1074,40183,2018
ME,37,NC,North Carolina,553,945,27812,2018
ME,48,TX,Texas,493,891,27235,2018
ME,9,CT,Connecticut,432,681,26841,2018
ME,51,VA,Virginia,420,773,26983,2018
ME,42,PA,Pennsylvania,355,572,22291,2018
ME,45,SC,South Carolina,322,577,19047,2018
ME,8,CO,Colorado,311,446,14795,2018
ME,4,AZ,Arizona,300,524,16245,2018
ME,13,GA,Georgia,287,502,14466,2018
ME,50,VT,Vermont,258,397,13374,2018
ME,53,WA,Washington,243,396,13427,2018
ME,47,TN,Tennessee,242,426,12237,2018
ME,34,NJ,New Jersey,203,312,10532,2018
ME,24,MD,Maryland,192,323,13226,2018
ME,39,OH,Ohio,191,364,11607,2018
ME,44,RI,Rhode Island,168,258,8660,2018
ME,27,MN,Minnesota,161,308,6730,2018
ME,26,MI,Michigan,154,273,9851,2018
ME,41,OR,Oregon,148,222,6692,2018
ME,17,IL,Illinois,138,223,8109,2018
