State,agi_stub,N1,    MARS1,    MARS2,    MARS4,    PREP,N2,NUMDEP,A00100,    N02650,        A02650,    N00200,        A00200,    N00300,        A00300,    N00600,        A00600,    N00650,        A00650,    N00700,        A00700,N00900,        A00900,    N01000,        A01000,N01400,        A01400,    N01700,        A01700,    SCHF,    N02300,        A02300,    N02500,        A02500,    N26270,        A26270,N02900,    A02900,    N03220,        A03220,    N03300,        A03300,    N03270,        A03270,    N03150,        A03150,    N03210,        A03210,    N03230,        A03230,    N03240,        A03240,N04470,    A04470,    N18425,        A18425,    N18450,        A18450,    N18500,        A18500,    N18300,        A18300,    N19300,        A19300,    N19700,        A19700,N04800,    A04800,N05800,    A05800,N09600,        A09600,N07100,    A07100,    N07300,        A07300,    N07180,        A07180,    N07230,        A07230,    N07240,        A07240,    N07220,        A07220,    N07260,        A07260,N09400,    A09400,N10600,    A10600,    N59660,    A59660,N59720,        A59720,    N11070,        A11070,    N10960,        A10960,N06500,    A06500,N10300,    A10300,    N85530,    A85530,    N85300,    A85300,N11901,    A11901,N11902,    A11902
GA,1 ,"64,610","37,970","20,660","3,230","42,690","99,450","18,770","-6,397,668","49,700","-6,334,552","17,350","556,927","19,290","87,464","13,930","86,988","12,760","59,281","2,920","8,554","24,480","-387,990","19,330","270,910","4,360","75,613","6,840","90,223","4,050","1,080","5,913",120,487,"14,000","-1,063,509","15,110","63,116",420,99,110,"1,986","3,470","18,314",380,"1,765","2,480","2,921","2,560","9,173",40,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,"3,997",190,"3,987",120,585,10,1,**,**,20,25,30,23,70,93,**,**,"8,430","19,825","31,390","124,008","7,250","8,983","4,960","6,158","3,490","5,311","8,670","8,244",180,"3,411","10,110","26,611",310,386,30,83,"5,680","11,906","27,330","94,174"
GA,2 ,"688,890","518,550","53,430","106,480","340,260","767,570","217,370","3,855,835","688,890","3,992,735","520,080","3,063,277","67,550","40,068","44,550","56,209","40,000","36,295","8,910","6,152","154,380","570,096","37,810","14,276","19,540","79,905","48,040","231,387","2,840","21,130","73,007","1,660","7,806","9,110","-18,086","149,090","136,900","2,170",476,180,751,"6,340","20,535","1,380","3,917","12,590","11,355","10,660","32,005",170,145,"28,620","413,291","10,160","12,247","12,850","8,540","18,050","36,480","27,120","64,258","15,270","107,417","17,960","29,710","64,910","116,340","59,480","11,627",50,214,"3,450",315,"2,240",74,** 10,** 5,700,167,80,13,50,16,** 40,** 6,"124,200","104,974","599,710","774,459","284,840","410,414","254,390","339,794","108,130","81,805","70,620","64,819","58,420","11,313","188,890","119,425",40,35,10,1,"65,400","29,568","561,890","687,645"
GA,3 ,"1,166,710","547,300","174,920","423,490","635,920","2,371,140","1,069,080","19,772,277","1,166,710","20,101,849","966,680","16,018,586","114,630","92,452","61,590","125,140","53,570","79,816","44,310","29,535","264,470","1,516,428","48,780","57,039","47,770","340,013","137,070","1,413,887","5,750","77,920","400,214","53,130","96,753","18,860","45,792","264,520","329,572","10,080","2,321",500,"2,166","11,190","41,195","6,620","18,779","42,960","38,937","9,490","26,215",320,444,"112,980","1,588,322","70,200","69,389","33,880","31,056","66,640","113,766","110,940","246,591","58,230","360,318","81,710","218,907","638,770","3,740,949","631,240","392,589",200,334,"239,010","85,415","4,980",275,"20,860","6,990","84,000","44,335","68,420","11,306","69,680","20,946","4,170","1,113","194,820","316,408","1,110,380","4,034,142","575,530","2,049,053","535,600","1,812,332","473,100","679,180","139,320","131,104","458,400","307,177","637,310","633,794",110,152,10,34,"92,340","94,251","1,046,620","3,503,800"
GA,4 ,"1,019,460","426,380","294,810","264,050","537,600","2,205,250","893,840","36,521,882","1,019,460","36,950,875","906,370","31,019,131","169,320","141,324","94,520","228,472","82,940","153,270","172,010","137,713","164,450","504,004","73,670","127,824","63,910","640,689","176,440","2,903,079","8,370","60,430","256,832","134,820","859,269","32,350","230,997","228,850","428,993","30,130","7,257","1,100","7,975","14,900","65,277","16,800","56,614","91,350","95,746","8,870","23,433",820,"1,556","308,050","4,782,448","255,550","444,203","41,990","48,118","211,320","344,690","303,700","934,699","195,830","1,153,856","248,330","844,747","959,540","17,186,398","954,440","2,083,621",190,693,"459,690","407,475","14,790","1,490","67,120","38,738","107,860","110,675","135,080","24,025","261,300","223,376","20,940","7,443","88,580","189,959","993,530","4,132,287","278,970","560,396","238,810","481,216","250,700","401,641","90,930","83,462","722,710","1,676,146","775,020","1,893,118",210,261,30,59,"150,900","234,701","856,270","2,465,289"
GA,5 ,"526,400","176,860","263,270","70,240","287,090","1,186,430","397,120","32,309,951","526,400","32,659,446","461,410","25,519,230","158,040","147,697","93,560","291,390","84,100","198,928","194,840","191,502","91,230","470,122","73,920","192,050","54,580","725,595","135,750","3,271,159","7,460","28,170","123,626","100,720","1,442,365","30,640","335,162","159,710","349,495","28,330","7,089","1,300","11,676","11,290","57,933","13,210","53,208","67,780","66,924","8,120","19,367",970,"2,638","280,090","5,576,612","251,920","724,218","24,380","32,337","235,380","435,671","279,160","1,294,732","218,470","1,420,479","238,720","909,414","523,290","20,218,368","521,900","2,817,212",950,"1,765","230,480","343,519","18,980","2,494","38,430","20,699","55,760","72,321","25,590","3,992","154,670","231,769","20,730","7,646","54,530","130,456","517,420","3,449,733","1,440",240,"1,120",184,"28,520","38,070","43,510","40,537","492,370","2,473,693","500,680","2,633,605",180,209,40,54,"128,620","280,294","389,370","1,075,419"
GA,6 ,"323,710","67,390","226,970","23,220","177,400","815,290","264,720","28,020,824","323,710","28,304,028","285,990","21,534,065","130,860","137,692","83,790","310,244","76,400","221,581","165,060","186,026","60,680","459,633","66,770","250,345","43,370","760,321","96,930","2,904,026","6,140","15,460","69,367","68,520","1,301,280","27,560","416,841","101,600","283,204","21,430","5,760","1,440","15,936","8,990","52,628","9,550","45,954","37,130","43,365","2,920","7,058","1,020","3,242","221,640","4,489,466","205,760","839,465","14,270","21,662","201,060","439,256","221,420","1,394,536","186,180","1,359,027","195,180","835,283","322,970","19,218,766","322,230","2,835,199","1,980","3,263","150,930","253,801","19,070","3,493","30,520","16,876","37,630","50,365",0,0,"105,220","172,606","15,230","5,243","38,770","105,468","319,780","3,194,469",0,0,0,0,"3,040","4,109","28,330","26,239","318,910","2,581,409","320,150","2,715,380",190,177,40,37,"92,710","259,879","224,280","715,202"
GA,7 ,"426,520","52,010","354,600","15,170","237,720","1,186,100","405,140","57,384,896","426,520","58,031,886","385,180","43,703,423","230,050","310,906","167,720","848,907","156,220","631,127","278,820","402,781","87,260","1,234,233","141,930","950,815","63,970","1,692,592","128,470","5,111,743","8,990","14,610","68,054","81,970","1,797,792","61,870","1,701,391","159,160","646,990","32,170","8,639","5,420","80,990","18,770","136,504","15,500","85,641","47,700","48,284","11,660","26,636","3,120","15,162","367,340","9,335,737","351,260","2,340,175","14,700","29,147","344,150","1,037,519","367,120","3,601,641","314,850","2,776,172","335,570","1,794,310","426,090","42,741,783","425,540","7,447,957","12,450","30,436","200,660","262,784","47,560","16,875","46,580","25,220","46,400","66,348",0,0,"96,220","127,888","23,170","7,916","61,000","231,308","422,510","7,766,267",0,0,0,0,630,"1,014","42,760","41,148","424,610","7,185,186","425,140","7,479,493","3,430","1,217","1,280",769,"168,430","794,770","244,370","990,032"
GA,8 ,"117,220","10,260","103,310","2,720","80,840","351,860","131,400","33,267,167","117,220","33,845,973","106,610","23,162,694","87,820","275,646","75,360","892,696","72,240","695,943","65,440","157,193","28,190","1,225,310","72,590","1,428,567","17,600","809,466","26,860","1,403,600","3,020","1,990","9,849","18,150","451,312","40,400","3,656,859","43,290","578,806","3,940",980,"6,760","182,684","13,740","139,291","2,690","25,275",0,0,0,0,"2,880","34,203","114,340","5,003,034","111,490","1,669,887","2,670","7,388","108,610","599,104","114,310","2,355,356","93,750","1,230,102","107,640","1,070,855","117,090","27,133,467","117,100","6,460,640","70,400","297,660","47,930","65,534","32,090","39,736","12,090","6,455",0,0,0,0,40,39,"5,570","2,265","26,720","190,975","116,010","6,350,476",0,0,0,0,0,0,0,0,"117,110","6,395,240","117,140","6,704,643","49,870","38,274","52,010","49,432","62,870","884,529","43,450","352,564"
GA,9 ,"17,480","1,430","15,520",380,"15,050","55,070","22,090","11,764,543","17,480","12,027,115","15,310","6,615,296","15,940","144,601","14,170","460,825","13,770","360,249","6,850","45,566","4,690","407,079","14,530","967,872","2,230","124,125","2,740","144,455",670,110,515,"2,400","63,460","10,930","2,828,550","9,180","262,572",180,47,"2,310","99,501","4,160","53,136",470,"4,721",0,0,0,0,"1,090","31,522","17,190","1,581,182","16,850","658,146",320,953,"16,560","166,347","17,190","843,602","13,100","248,726","16,590","510,266","17,450","10,180,952","17,470","3,020,143","6,990","78,129","10,700","53,520","8,360","37,161","1,180",692,0,0,0,0,0,0,590,680,"6,210","73,849","17,330","2,952,221",0,0,0,0,0,0,0,0,"17,470","2,966,864","17,480","3,138,380","12,890","40,326","14,390","52,508","9,870","441,974","3,860","100,965"
GA,10 ,"7,720",730,"6,700",160,"7,150","23,710","9,300","19,481,856","7,720","19,759,406","6,610","7,133,108","7,470","390,961","6,860","1,211,997","6,720","1,008,539","4,470","116,937","1,970","347,708","7,100","4,159,476",880,"47,451","1,140","66,103",350,30,171,"1,130","31,746","5,850","5,590,599","4,560","277,550",50,11,990,"57,098","2,050","27,141",200,"2,074",0,0,0,0,"1,050","130,609","7,550","2,502,748","7,410","1,118,839",130,470,"7,290","136,040","7,550","1,271,250","4,880","107,760","7,350","1,251,103","7,700","17,013,595","7,720","5,525,524","1,190","64,467","5,590","136,660","4,910","93,634",260,169,0,0,0,0,0,0,190,676,"2,980","63,393","7,670","5,768,550",0,0,0,0,0,0,0,0,"7,720","5,459,150","7,720","5,685,066","5,640","60,550","6,760","162,690","3,650","602,109","1,660","504,613"
HI,0 ,"675,280","336,130","249,560","74,490","355,770","1,282,860","391,630","37,478,298","672,470","38,042,837","551,050","26,565,881","232,570","317,763","138,060","706,768","125,330","508,931","128,620","228,938","102,340","1,581,890","111,560","1,549,766","60,520","897,201","138,600","3,642,910","5,660","37,780","242,168","91,800","1,281,404","33,490","1,310,508","154,960","564,539","16,620","4,158","5,210","109,504","19,580","115,432","14,110","62,901","42,050","42,360","7,470","18,616","1,390","15,095","200,700","5,129,606","171,010","1,379,175","24,770","28,732","153,570","306,124","199,510","1,740,958","143,130","1,860,054","161,950","608,836","526,900","25,330,120","523,290","4,529,447","12,450","86,531","218,310","353,341","36,770","37,552","28,360","14,197","42,300","45,468","43,860","8,405","103,570","129,252","19,930","85,247","77,900","245,477","636,280","5,568,704","116,110","247,426","99,060","221,558","75,940","101,127","40,280","35,439","468,920","4,187,603","501,880","4,503,295","7,400","11,002","9,690","45,722","127,340","505,353","501,230","1,362,018"
HI,1 ,"12,270","7,990","3,260",560,"7,900","17,530","2,730","-737,661","9,460","-724,618","2,790","71,769","4,150","12,107","2,910","14,217","2,590","9,768",540,"3,058","4,440","-29,320","4,070","27,136",730,"8,959","1,260","16,566",490,190,"1,328",20,108,"1,940","-119,522","3,040","13,043",50,13,30,415,980,"4,791",90,392,440,530,450,"1,623",**,**,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,527,30,526,20,240,**,**,0,0,**,**,**,**,10,9,10,25,"1,890","4,126","5,090","19,969","1,520","1,536",890,955,520,700,600,553,20,286,"2,110","4,859",30,30,10,65,"1,210","1,935","3,910","13,119"
HI,2 ,"96,430","78,660","8,840","7,240","44,130","100,520","21,670","481,408","96,430","502,889","67,960","368,832","18,040","7,662","9,830","12,657","8,640","8,143","1,390",996,"13,330","53,781","7,700",554,"4,350","15,934","11,100","51,892",610,"2,360","7,554",280,"1,375","1,260",-686,"15,270","21,481",290,62,60,340,"1,780","6,706",280,922,"1,760","1,458","1,680","5,059",** 20,** 4,"4,330","74,434","1,390","4,563","2,200","1,260","2,700","4,868","4,060","11,124","2,200","24,476","2,320","2,526","8,870","16,012","7,990","1,549",10,16,510,43,** 350,** 16,0,0,** 90,** 22,** 10,** 5,10,[20],**,**,"11,470","9,346","78,950","73,854","31,950","33,590","27,120","29,426","8,970","5,729","4,650","3,957","7,850","1,507","20,170","11,277",10,11,10,37,"8,630","4,161","72,620","65,172"
HI,3 ,"139,400","90,660","22,990","22,390","67,240","225,210","68,730","2,432,470","139,400","2,480,200","112,600","1,910,685","24,580","15,142","12,710","25,852","11,140","16,390","4,380","3,176","17,840","155,778","9,930","9,503","7,750","50,547","20,630","233,437",860,"8,230","48,765","8,280","14,535","2,380","5,983","25,210","47,730","1,080",245,180,"1,580","2,900","12,662","1,510","4,937","6,320","5,725","1,000","2,417",50,40,"11,540","184,723","6,490","9,912","4,090","3,171","6,660","10,229","11,240","25,076","5,680","61,355","7,600","14,192","98,730","672,450","97,200","71,050",40,127,"30,710","10,066","1,520",102,"1,190",389,"7,960","4,347","14,190","2,497","6,940","2,427",** 420,** 194,"15,150","26,484","131,130","369,914","44,820","138,231","39,180","126,212","31,180","42,382","7,800","6,334","80,400","60,984","90,770","88,581",10,9,10,34,"13,370","14,087","120,870","293,529"
HI,4 ,"174,970","93,290","47,750","28,440","86,570","326,530","104,250","6,351,119","174,970","6,437,128","153,240","5,252,951","45,180","25,822","23,610","48,694","21,040","32,547","20,030","18,280","19,940","186,550","17,560","26,696","11,130","94,843","28,560","515,245","1,130","11,380","81,362","24,560","157,283","4,160","26,780","37,150","86,009","4,190",993,410,"3,773","3,560","17,692","4,180","15,645","14,080","14,248","1,120","2,460",110,208,"34,020","555,500","27,110","64,388","5,670","5,967","20,670","30,489","33,730","105,567","19,380","197,803","25,420","55,771","168,120","3,386,168","167,280","418,784",40,267,"68,060","59,560","5,130",513,"6,390","3,195","12,600","11,992","24,950","5,096","36,600","34,196","2,470","3,615","14,410","34,725","171,570","737,768","37,500","74,016","31,610","64,921","28,680","42,860","9,410","7,825","138,980","359,226","144,810","397,151",40,25,10,37,"24,760","36,070","146,780","370,539"
HI,5 ,"95,650","37,950","46,090","9,370","53,210","206,020","64,330","5,880,654","95,650","5,952,115","80,700","4,443,114","41,090","28,846","22,760","62,625","20,480","43,027","26,410","30,644","14,520","162,256","17,250","46,527","10,950","124,625","24,870","655,256",780,"6,970","47,989","20,630","292,984","4,190","40,575","24,870","71,460","3,490",865,530,"5,739","2,540","13,891","3,110","13,877","8,570","8,458",990,"2,094",140,329,"38,760","729,724","33,070","121,803","4,820","5,589","28,470","41,778","38,620","174,114","27,180","296,943","30,690","74,645","95,010","3,797,605","94,770","538,517",150,281,"40,660","65,540","6,130",845,"5,390","2,659","7,740","9,564","4,710",807,"25,290","39,073","3,630","10,141","10,050","29,454","94,410","654,724",310,52,270,44,"4,890","6,926","5,950","5,338","88,610","472,991","90,130","505,875",20,12,10,69,"23,440","48,871","68,950","188,623"
HI,6 ,"61,350","14,970","41,820","3,620","35,820","151,830","48,660","5,309,800","61,350","5,368,432","52,070","3,889,882","33,000","27,065","19,570","65,973","17,830","46,280","25,280","34,887","10,760","146,258","15,050","58,011","8,990","133,546","18,920","629,358",610,"4,370","28,013","14,610","273,828","3,880","50,928","16,640","58,632","2,590",680,570,"7,340","1,860","11,166","2,130","10,322","4,710","5,567",390,896,130,449,"35,720","781,734","31,880","162,940","3,290","3,886","28,060","46,045","35,610","217,375","26,920","330,205","29,250","80,710","61,140","3,655,776","61,030","545,441",310,874,"29,860","62,793","5,790","1,060","5,290","2,761","6,160","8,234",0,0,"18,500","31,413","4,020","16,335","7,580","26,651","60,790","616,396",0,0,0,0,"1,220","1,825","4,710","4,425","59,010","482,648","59,570","512,992",20,18,10,56,"17,130","46,966","41,430","139,349"
HI,7 ,"76,850","10,210","63,500","2,420","46,950","206,880","66,540","10,224,743","76,850","10,351,772","66,390","7,152,413","51,120","58,490","34,370","164,572","31,950","119,438","42,560","87,232","16,060","384,729","28,070","233,354","13,160","303,806","27,030","1,173,492",840,"3,960","24,618","18,580","417,046","8,880","219,868","25,440","127,029","4,500","1,196","1,730","30,250","3,420","23,865","2,380","12,711","6,180","6,374","1,840","4,066",400,"1,968","59,110","1,647,904","54,740","444,452","3,890","6,708","51,380","105,689","59,040","564,257","48,620","699,209","51,220","176,211","76,730","7,562,311","76,670","1,305,320","1,950","5,483","39,200","88,367","11,800","3,788","8,590","4,370","7,750","11,309",0,0,"16,220","22,128","7,430","39,999","12,020","60,265","76,220","1,360,164",0,0,0,0,480,705,"7,150","7,007","75,730","1,216,963","76,000","1,286,123",470,138,210,145,"30,290","144,279","40,920","179,573"
HI,8 ,"15,790","2,030","13,240",380,"11,660","41,730","12,700","4,411,540","15,790","4,508,869","13,260","2,484,867","13,020","41,596","10,280","136,667","9,730","104,151","7,150","30,087","4,630","358,006","9,840","367,490","3,070","140,070","5,600","327,938",280,320,"2,416","4,140","105,387","5,170","404,458","6,020","97,329",410,102,"1,360","43,634","2,000","18,523",370,"3,380",0,0,0,0,350,"3,944","14,790","681,197","14,000","274,617",740,"1,785","13,390","46,397","14,780","324,565","11,480","210,656","13,230","85,910","15,770","3,586,469","15,780","837,289","8,710","45,524","7,590","25,970","4,810","6,285","1,390",740,0,0,0,0,10,5,"1,670","11,771","4,380","41,098","15,620","858,753",0,0,0,0,0,0,0,0,"15,770","811,339","15,780","868,878","5,240","3,824","7,260","9,613","7,470","114,687","5,190","49,373"
HI,9 ,"1,860",260,"1,510",40,"1,660","4,900","1,530","1,244,109","1,860","1,270,976","1,510","573,673","1,720","20,828","1,430","47,801","1,370","34,979",580,"6,337",580,"101,107","1,480","182,176",290,"17,497",480,"24,433",40,** 10,** 122,490,"13,374","1,090","238,435",920,"26,867",10,3,260,"12,337",400,"4,353",50,531,0,0,0,0,100,"2,753","1,780","170,534","1,710","102,729",60,284,"1,640","10,550","1,770","114,526","1,290","29,864","1,600","23,664","1,860","1,070,988","1,860","313,110","1,030","14,716","1,210","13,874",840,"7,196",110,71,0,0,0,0,0,0,220,"2,318",670,"9,016","1,830","318,188",0,0,0,0,0,0,0,0,"1,860","299,280","1,860","320,887","1,190","3,559","1,550","8,521",830,"42,905",400,"11,192"
HI,10 ,690,110,550,20,650,"1,730",500,"1,880,116",690,"1,895,074",510,"417,695",670,"80,207",590,"127,709",560,"94,207",310,"14,240",230,"62,745",610,"598,318",120,"7,373",150,"15,293",30,**,**,200,"5,483",530,"443,690",400,"14,958",10,1,70,"4,095",150,"1,781",20,186,0,0,0,0,80,"5,400",660,"303,857",620,"193,770",30,84,610,"10,079",660,"204,354",370,"9,543",620,"95,208",690,"1,582,341",690,"497,862",190,"18,718",500,"26,887",410,"17,748",20,12,0,0,0,0,0,0,70,849,290,"4,313",680,"558,975",0,0,0,0,0,0,0,0,690,"482,379",690,"506,671",380,"3,376",610,"27,146",220,"51,392",150,"51,550"
ID,0 ,"691,620","286,980","321,410","76,980","361,160","1,486,990","513,910","34,403,673","689,430","35,052,866","571,320","24,575,815","195,540","420,469","113,500","616,576","104,020","441,832","97,250","97,602","113,490","1,120,425","115,570","1,649,629","65,250","948,239","132,410","2,847,493","20,090","56,430","222,625","91,700","1,106,211","55,170","2,604,472","185,360","649,194","15,380","3,747","3,010","58,526","28,920","158,075","15,110","72,219","61,200","57,426","11,470","20,819","6,610","84,835","198,060","4,542,630","161,900","1,105,186","32,550","40,497","178,290","410,550","197,260","1,570,515","156,650","1,230,860","161,150","915,704","511,230","22,740,014","506,160","4,066,225","10,730","66,100","230,100","301,613","29,500","36,719","27,190","13,202","49,080","45,111","44,010","8,159","128,560","175,423","14,560","5,013","87,750","233,423","643,270","4,849,205","141,990","319,091","123,180","281,673","106,190","159,035","47,500","40,310","439,150","3,772,116","482,340","4,077,077","5,760","10,265","8,580","39,225","135,840","642,586","513,270","1,294,863"
ID,1 ,"13,660","6,850","5,980",560,"10,080","23,450","4,310","-1,648,193","11,470","-1,628,363","3,680","92,222","5,460","26,966","3,120","14,363","2,820","8,922",540,"1,037","5,040","-43,121","5,380","151,471","1,200","13,802","2,090","25,078","1,890",250,"1,299",10,80,"3,180","-222,138","3,560","19,830",70,15,10,125,"1,210","5,270",60,271,420,433,490,"1,567",120,"6,958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,642,40,641,20,21,0,0,0,0,0,0,[19],4,10,11,0,0,"2,130","4,731","5,990","20,856","1,680","2,055","1,120","1,335",700,"1,210",880,752,40,619,"2,380","5,689",30,41,10,22,"1,430","2,947","4,930","16,361"
